FILENAME,NAME,NAME_OVERRIDE,GAME,UID,LOD,PORTAL,TAG,TAG_HUMAN,IS_HUB,IS_SPHERE,MANUAL,IS_SUBAREA,IS_FIRST_OCCURRENCE,COUNT,DATA_MD5
s3-1_142_1-n.L.obj,Charmed Ridge,,s3,142,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,b94b643cd1b82094705deb323483a140
s3-1_142_1-n.M.obj,Charmed Ridge,,s3,142,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,f59311de1ef51cb6e8757a6bb1d550b0
s3-1_142_1-n.MW.obj,Charmed Ridge,,s3,142,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,715c77b582f14c30ed033046db2f59d3
s3-1_142_1-n.S.obj,Charmed Ridge,Charmed Ridge,s3,142,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,5,7231947ddee02b8eded3a41b0bcf48c2
s3-1_142_1-n.T.obj,Charmed Ridge,,s3,142,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,997e079381b70b839306e9fa63d57d2f
s3-1_142_1-n.TW.obj,Charmed Ridge,,s3,142,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,ea6fd202310123ee84ee60932aa1bb63
s3-1_142_2-n.F.obj,Charmed Ridge,,s3,142,1,2,F,COLORS,FALSE,,,TRUE,TRUE,1,be68d540f3bd18c498617ab886482261
s3-1_142_2-n.L.obj,Charmed Ridge,,s3,142,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,a189d2e90df6f5df755945d7805848aa
s3-1_142_2-n.M.obj,Charmed Ridge,,s3,142,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,3b538a520e1c02dce22ae649839b84e1
s3-1_142_2-n.MW.obj,Charmed Ridge,,s3,142,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,053f8ce029a428e1fcd4d6802d7c332b
s3-1_142_2-n.S.obj,Charmed Ridge,Charmed Ridge,s3,142,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,5,7231947ddee02b8eded3a41b0bcf48c2
s3-1_142_2-n.T.obj,Charmed Ridge,,s3,142,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,6c8c40712bec5c66f89d2ee9b9578d09
s3-1_142_2-n.TW.obj,Charmed Ridge,,s3,142,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,43727642bf6c741f9be97b00cd7c19ab
s3-1_142_3-n.F.obj,Charmed Ridge,,s3,142,1,3,F,COLORS,FALSE,,,TRUE,TRUE,2,bdb6582d596296e25d7f31e48ffb5a03
s3-1_142_3-n.L.obj,Charmed Ridge,,s3,142,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,2,9cd0984f5e2a2b3048c8218caee3bff7
s3-1_142_3-n.M.obj,Charmed Ridge,,s3,142,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,2,68458b8d37ef0166b3147757adc2f7be
s3-1_142_3-n.MW.obj,Charmed Ridge,,s3,142,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,2,2c492de7bfebf86171640e1115fb778b
s3-1_142_3-n.S.obj,Charmed Ridge,Charmed Ridge,s3,142,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,5,7231947ddee02b8eded3a41b0bcf48c2
s3-1_142_3-n.T.obj,Charmed Ridge,,s3,142,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,79b1be40a5c5546d894ee6bf6f01682d
s3-1_142_3-n.TW.obj,Charmed Ridge,,s3,142,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,2,5236781100b1056ac311f10a274c3e4b
s3-1_144_1-n.F.obj,Honey Speedway,,s3,144,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,b817bbb2db66a86c7f42fd062488fdbe
s3-1_144_1-n.L.obj,Honey Speedway,,s3,144,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,0551e79fbf0a7bb2920b2715a5e4ecbb
s3-1_144_1-n.M.obj,Honey Speedway,,s3,144,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,2f96383adbb6b6af54d8d8a4b09fc6fa
s3-1_144_1-n.MW.obj,Honey Speedway,,s3,144,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,8e36e63da172bef93e18ea2d72d94439
s3-1_144_1-n.S.obj,Honey Speedway,Honey Speedway,s3,144,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,2,2dfc98baf7366a69f7c861883e7ccd1a
s3-1_144_1-n.T.obj,Honey Speedway,,s3,144,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,772db37e3daf06a36bc094c426693982
s3-1_144_1-n.TW.obj,Honey Speedway,,s3,144,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,5052cde8a3c376c8055e216f07b8311c
s3-1_146_1-n.F.obj,Bentley's Outpost,,s3,146,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,bfbaba547eb5fed882e65adf24585618
s3-1_146_1-n.L.obj,Bentley's Outpost,,s3,146,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,8f03e9205b67835c3e2048bebb39277d
s3-1_146_1-n.M.obj,Bentley's Outpost,,s3,146,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,548d4387387f87d1fff8bf9a06c35775
s3-1_146_1-n.MW.obj,Bentley's Outpost,,s3,146,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,66d592f31b2ae5eec2aeb921d708eead
s3-1_146_1-n.S.obj,Bentley's Outpost,Sheila's Alp,s3,146,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,FALSE,9,fc40f1c3696ac139cd5139bd1b0ff0a4
s3-1_146_1-n.T.obj,Bentley's Outpost,,s3,146,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,14ebd004812967a0f90354f89ad02fd3
s3-1_146_1-n.TW.obj,Bentley's Outpost,,s3,146,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,f2c3e9e56a1f6ec1cdcf2bae176b8f35
s3-1_148_1-n.F.obj,Scorch's Pit,,s3,148,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,dd8e5c6684cf7948b0924c82012baaf8
s3-1_148_1-n.L.obj,Scorch's Pit,,s3,148,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,a750fce126fe616a4f76bbd02ab746ed
s3-1_148_1-n.M.obj,Scorch's Pit,,s3,148,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,2c877f0d670c241f41030b0906dff362
s3-1_148_1-n.MW.obj,Scorch's Pit,,s3,148,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,0b259d37e53c8602199353bf26fd0e6c
s3-1_148_1-n.S.obj,Scorch's Pit,Scorch's Pit,s3,148,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,1,943c0c2e7dcc466d64f1bfc4bad630e0
s3-1_148_1-n.T.obj,Scorch's Pit,,s3,148,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,7daf64af3534c17cf4d39fc065f9dfc5
s3-1_148_1-n.TW.obj,Scorch's Pit,,s3,148,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,5e1995a07d405cf04ace120b3a96b05c
s3-1_150_1-n.F.obj,Starfish Reef,,s3,150,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,56606cd895eb172845dafc1ee92e7f5d
s3-1_150_1-n.L.obj,Starfish Reef,,s3,150,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,ccdd96eb09a8faf0e1c9780528f3c6ae
s3-1_150_1-n.M.obj,Starfish Reef,,s3,150,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,fe9ef7b317a8742d645bc103b9d13f05
s3-1_150_1-n.MW.obj,Starfish Reef,,s3,150,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,6c65bb8b0e05b13e611a93e7a264f3b4
s3-1_150_1-n.S.obj,Starfish Reef,Starfish Reef,s3,150,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,1,f7bc83622341db2ef2ef61faf41f0dcd
s3-1_150_1-n.T.obj,Starfish Reef,,s3,150,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,ef5886ca67ff35246a4568944dd57c7c
s3-1_150_1-n.TW.obj,Starfish Reef,,s3,150,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,d8da3d61fb08bdd82cdfe1d1bc06c076
s3-1_152_1-n.F.obj,Midnight Mountain,,s3,152,1,1,F,COLORS,TRUE,,,FALSE,TRUE,1,feaed96d63929dce074c96309253f25c
s3-1_152_1-n.L.obj,Midnight Mountain,,s3,152,1,1,L,LOWPOLY,TRUE,,,FALSE,TRUE,1,6261ebcefb9674404105d1838355d4f6
s3-1_152_1-n.M.obj,Midnight Mountain,,s3,152,1,1,M,LIGHTSHADE,TRUE,,,FALSE,TRUE,1,9d20c5cb734d4c2672d937614dd54c15
s3-1_152_1-n.MW.obj,Midnight Mountain,,s3,152,1,1,MW,LIGHTSHADE_WATER,TRUE,,,FALSE,TRUE,1,b5f0535ae52228a0ff80793dbb1a8d48
s3-1_152_1-n.S.obj,Midnight Mountain,Midnight Mountain,s3,152,1,1,S,SKY,TRUE,FALSE,FALSE,FALSE,TRUE,3,4d94254f20a6057683586503c91d15a2
s3-1_152_1-n.T.obj,Midnight Mountain,,s3,152,1,1,T,TEXTURES,TRUE,,,FALSE,TRUE,1,19c70c34232f048d97f70284436add21
s3-1_152_1-n.TW.obj,Midnight Mountain,,s3,152,1,1,TW,TEXTURES_WATER,TRUE,,,FALSE,TRUE,1,e6b23522f891ac4f740f7b68fe698588
s3-1_154_1-n.F.obj,Crystal Islands,,s3,154,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,c44e1b14c085094c2027b4b9e819ce96
s3-1_154_1-n.L.obj,Crystal Islands,,s3,154,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,4d5f8147feefa6dec27148fdf60031ec
s3-1_154_1-n.M.obj,Crystal Islands,,s3,154,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,91b9b649dbcb780df68ae2f32ebe00b2
s3-1_154_1-n.MW.obj,Crystal Islands,,s3,154,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,bc60b8e2abc25a44640550317b028e68
s3-1_154_1-n.S.obj,Crystal Islands,Crystal Islands,s3,154,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,4,627fb5915f3573cb0135e53aaf87aa5d
s3-1_154_1-n.T.obj,Crystal Islands,,s3,154,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,ee39d213947d52f6c4905f6e61efe773
s3-1_154_1-n.TW.obj,Crystal Islands,,s3,154,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,32ba80c78e0cd53c744a90df80b087de
s3-1_154_2-n.F.obj,Crystal Islands,,s3,154,1,2,F,COLORS,FALSE,,,TRUE,TRUE,1,86d4fead5691020d2dd451b4cac0f84d
s3-1_154_2-n.L.obj,Crystal Islands,,s3,154,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,d49796833e6aab247a8b996530be194c
s3-1_154_2-n.M.obj,Crystal Islands,,s3,154,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,a830148371393356e47cdab7b51dd098
s3-1_154_2-n.MW.obj,Crystal Islands,,s3,154,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,2f8aff04a972b0978896b42045688b06
s3-1_154_2-n.S.obj,Crystal Islands,Crystal Islands,s3,154,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,4,627fb5915f3573cb0135e53aaf87aa5d
s3-1_154_2-n.T.obj,Crystal Islands,,s3,154,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,eae265cf4927649f001f753a63d85ab2
s3-1_154_2-n.TW.obj,Crystal Islands,,s3,154,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,f0f0d17471890b35e76f965e281bddd4
s3-1_154_3-n.F.obj,Crystal Islands,,s3,154,1,3,F,COLORS,FALSE,,,TRUE,TRUE,1,adabe27fc721bf8fad7a5fb307dd66a7
s3-1_154_3-n.L.obj,Crystal Islands,,s3,154,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,719f64fa9c68e49d461ecb30b88d8fe0
s3-1_154_3-n.M.obj,Crystal Islands,,s3,154,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,fe557c6cfc00b532ce9f0a88d34b88a6
s3-1_154_3-n.MW.obj,Crystal Islands,,s3,154,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,fc26e663276ab9d1e5d12d08a300166f
s3-1_154_3-n.S.obj,Crystal Islands,Crystal Islands,s3,154,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,4,627fb5915f3573cb0135e53aaf87aa5d
s3-1_154_3-n.T.obj,Crystal Islands,,s3,154,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,4b6e61a56bac292df418d21a8e080af9
s3-1_154_3-n.TW.obj,Crystal Islands,,s3,154,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,f9dd36d6cdbcfd5dd5c47e62ffad8c8b
s3-1_156_1-n.F.obj,Desert Ruins,,s3,156,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,39dc1b0aac223d3e7df37b2a6be29e61
s3-1_156_1-n.L.obj,Desert Ruins,,s3,156,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,3903d545f5e22fd00c3b71c28f2295ef
s3-1_156_1-n.M.obj,Desert Ruins,,s3,156,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,876b6c3ba98a25f90bedb46caa9cc8bb
s3-1_156_1-n.MW.obj,Desert Ruins,,s3,156,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,72d33fb03482caa3fec526d26e5d5968
s3-1_156_1-n.S.obj,Desert Ruins,Desert Ruins,s3,156,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,5,d93b0ce65bbdb88571ba2224b0c32f73
s3-1_156_1-n.T.obj,Desert Ruins,,s3,156,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,10ab13975e017dac0a35d70478b55bc1
s3-1_156_1-n.TW.obj,Desert Ruins,,s3,156,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,b32610b6dc9bbf223541e916ff3878f7
s3-1_156_2-n.F.obj,Desert Ruins,,s3,156,1,2,F,COLORS,FALSE,,,TRUE,TRUE,1,ad1ed0e353ec5a4ac5a3879bddb9e417
s3-1_156_2-n.L.obj,Desert Ruins,,s3,156,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,3acc65bce8126868420e3d5b3be7b174
s3-1_156_2-n.M.obj,Desert Ruins,,s3,156,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,27f6d7ff2c551ca7da6e1577feb84a85
s3-1_156_2-n.MW.obj,Desert Ruins,,s3,156,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,0018d51fe4a80b6653183260a0140cdc
s3-1_156_2-n.S.obj,Desert Ruins,Desert Ruins,s3,156,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,5,d93b0ce65bbdb88571ba2224b0c32f73
s3-1_156_2-n.T.obj,Desert Ruins,,s3,156,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,e7c7842b389cb61620e2d610b0510865
s3-1_156_2-n.TW.obj,Desert Ruins,,s3,156,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,1421796dfee9e33fcfd448a046df1d13
s3-1_156_3-n.F.obj,Desert Ruins,,s3,156,1,3,F,COLORS,FALSE,,,TRUE,TRUE,1,27a7d2d03f352dbe7968cdf3dc979d4b
s3-1_156_3-n.L.obj,Desert Ruins,,s3,156,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,c6ff5f9005b082b53d1b7847796f1ae1
s3-1_156_3-n.M.obj,Desert Ruins,,s3,156,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,c1c76977b4bfc7caa3f905eade32990c
s3-1_156_3-n.MW.obj,Desert Ruins,,s3,156,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,be50860e73aaffa4e6077480cafaeb80
s3-1_156_3-n.S.obj,Desert Ruins,Desert Ruins,s3,156,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,5,d93b0ce65bbdb88571ba2224b0c32f73
s3-1_156_3-n.T.obj,Desert Ruins,,s3,156,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,0c655f84e206fea2fcca095afb7a0457
s3-1_156_3-n.TW.obj,Desert Ruins,,s3,156,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,9efe8e4848e56835deafdc931093fe66
s3-1_158_1-n.F.obj,Haunted Tomb,,s3,158,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,c6e34ab6a6f9a1577897717ffc8db80e
s3-1_158_1-n.L.obj,Haunted Tomb,,s3,158,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,b91619f38f1b56d35a977b2f6916dcf3
s3-1_158_1-n.M.obj,Haunted Tomb,,s3,158,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,5a968264f3e0d3d5109fd27ca2889d7a
s3-1_158_1-n.MW.obj,Haunted Tomb,,s3,158,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,c91ed160b3092b28d50f5df8c11a6761
s3-1_158_1-n.S.obj,Haunted Tomb,Haunted Tomb,s3,158,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,4,7485c05461b0d5c7292ad7d2a4f60d5e
s3-1_158_1-n.T.obj,Haunted Tomb,,s3,158,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,bdb19478b10e3964d6264dcfdeaf33e8
s3-1_158_1-n.TW.obj,Haunted Tomb,,s3,158,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,8b4e0526fe92795673463d1fd6b00c89
s3-1_158_2-n.F.obj,Haunted Tomb,,s3,158,1,2,F,COLORS,FALSE,,,TRUE,TRUE,1,ad54d4987320db734cdbeff1dfb17c40
s3-1_158_2-n.L.obj,Haunted Tomb,,s3,158,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,1f0bd735aff1759ff86d28a1512e80bd
s3-1_158_2-n.M.obj,Haunted Tomb,,s3,158,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,fabf423ce611814b0e4d4c4a50e2d6e6
s3-1_158_2-n.MW.obj,Haunted Tomb,,s3,158,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,86a2b6b241d2b10c2c43e33ec887aaa5
s3-1_158_2-n.S.obj,Haunted Tomb,Haunted Tomb,s3,158,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,4,7485c05461b0d5c7292ad7d2a4f60d5e
s3-1_158_2-n.T.obj,Haunted Tomb,,s3,158,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,890e2b059a9988165d9a474d8e21569c
s3-1_158_2-n.TW.obj,Haunted Tomb,,s3,158,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,ea05f7b5005272aa73d62eca88d2e259
s3-1_158_3-n.F.obj,Haunted Tomb,,s3,158,1,3,F,COLORS,FALSE,,,TRUE,TRUE,1,961c1fdcb2b82b1acb25fda66b8fcaad
s3-1_158_3-n.L.obj,Haunted Tomb,,s3,158,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,8d5fb000f7525c49e4cecf6d18f484e6
s3-1_158_3-n.M.obj,Haunted Tomb,,s3,158,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,c1b5f68f6f7bf8a8788db17abdce88bd
s3-1_158_3-n.MW.obj,Haunted Tomb,,s3,158,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,4b40fab926c3229479f5168bf907faee
s3-1_158_3-n.S.obj,Haunted Tomb,Haunted Tomb,s3,158,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,4,7485c05461b0d5c7292ad7d2a4f60d5e
s3-1_158_3-n.T.obj,Haunted Tomb,,s3,158,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,62d031bf3bb189f16745680d8816e917
s3-1_158_3-n.TW.obj,Haunted Tomb,,s3,158,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,6bbd5789a674b8c4368f3b7ffaf9cf1d
s3-1_160_1-n.F.obj,Dino Mines,,s3,160,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,9b7a6b180665c07494c343d2c78b1c2e
s3-1_160_1-n.L.obj,Dino Mines,,s3,160,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,58125dbba2542461701909e78eacec8e
s3-1_160_1-n.M.obj,Dino Mines,,s3,160,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,21a125ae3b324e23630d11af3adbb4bd
s3-1_160_1-n.MW.obj,Dino Mines,,s3,160,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,a540a97a85f2197d6f663d74ccd2dd2c
s3-1_160_1-n.S.obj,Dino Mines,Magma Cone,s3,160,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,FALSE,11,8d15f2144244a69741eec05d5e269b33
s3-1_160_1-n.T.obj,Dino Mines,,s3,160,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,495a0fb87b6e28fb893e92bb1441386e
s3-1_160_1-n.TW.obj,Dino Mines,,s3,160,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,bd7cb6712802b4762be7e2827559265f
s3-1_160_2-n.F.obj,Dino Mines,,s3,160,1,2,F,COLORS,FALSE,,,TRUE,TRUE,1,4954a54543abeb42887ce3cd97cadbf4
s3-1_160_2-n.L.obj,Dino Mines,,s3,160,1,2,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,6a43345a902bdad68f870e6ae956dad5
s3-1_160_2-n.M.obj,Dino Mines,,s3,160,1,2,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,dcc925ee3ef65de8f29703c4368f3ad7
s3-1_160_2-n.MW.obj,Dino Mines,,s3,160,1,2,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,a344eb6b70185f49666881d71866647d
s3-1_160_2-n.S.obj,Dino Mines,Magma Cone,s3,160,1,2,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,11,8d15f2144244a69741eec05d5e269b33
s3-1_160_2-n.T.obj,Dino Mines,,s3,160,1,2,T,TEXTURES,FALSE,,,TRUE,TRUE,1,da6654f9c2571871f82700589d0ba358
s3-1_160_2-n.TW.obj,Dino Mines,,s3,160,1,2,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,564b52c9b86a9cd6052912f6f25efd33
s3-1_160_3-n.F.obj,Dino Mines,,s3,160,1,3,F,COLORS,FALSE,,,TRUE,TRUE,1,3bbf04fd28b1cc8d8d85af7eb63a98e8
s3-1_160_3-n.L.obj,Dino Mines,,s3,160,1,3,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,25c57bb8656492ee8499f6abdbd87d9b
s3-1_160_3-n.M.obj,Dino Mines,,s3,160,1,3,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,2e52a5a8eb77fbf1e9d5b9906673d158
s3-1_160_3-n.MW.obj,Dino Mines,,s3,160,1,3,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,277852880f12df714482ad983fdbb662
s3-1_160_3-n.S.obj,Dino Mines,Magma Cone,s3,160,1,3,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,11,8d15f2144244a69741eec05d5e269b33
s3-1_160_3-n.T.obj,Dino Mines,,s3,160,1,3,T,TEXTURES,FALSE,,,TRUE,TRUE,1,8a19a27eee312d56b0ad947f1ee30882
s3-1_160_3-n.TW.obj,Dino Mines,,s3,160,1,3,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,62984bd73ba4e7cb0e0cdf2a8b666328
s3-1_160_4-n.F.obj,Dino Mines,,s3,160,1,4,F,COLORS,FALSE,,,TRUE,TRUE,1,58bc4673796685b33b72e3ee1c6b69b0
s3-1_160_4-n.L.obj,Dino Mines,,s3,160,1,4,L,LOWPOLY,FALSE,,,TRUE,TRUE,1,1437998ec42cef137a65ded66e0be0e5
s3-1_160_4-n.M.obj,Dino Mines,,s3,160,1,4,M,LIGHTSHADE,FALSE,,,TRUE,TRUE,1,9a3df76129190ef1ea10f9ed6871b505
s3-1_160_4-n.MW.obj,Dino Mines,,s3,160,1,4,MW,LIGHTSHADE_WATER,FALSE,,,TRUE,TRUE,1,38ac1d0d4f254c15ee6d3277f123131b
s3-1_160_4-n.S.obj,Dino Mines,Magma Cone,s3,160,1,4,S,SKY,FALSE,FALSE,FALSE,TRUE,FALSE,11,8d15f2144244a69741eec05d5e269b33
s3-1_160_4-n.T.obj,Dino Mines,,s3,160,1,4,T,TEXTURES,FALSE,,,TRUE,TRUE,1,92a4aa62804c8db35efd32969698ba96
s3-1_160_4-n.TW.obj,Dino Mines,,s3,160,1,4,TW,TEXTURES_WATER,FALSE,,,TRUE,TRUE,1,1ebde31f27e1aaf222f074c624544cb2
s3-1_162_1-n.F.obj,Harbor Speedway,,s3,162,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,2c149d999fe766c8ff40f476d8c5895a
s3-1_162_1-n.L.obj,Harbor Speedway,,s3,162,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,fde15cff4db5283b2970322e21288ce5
s3-1_162_1-n.M.obj,Harbor Speedway,,s3,162,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,9f6e221bf6babd79de703bbe413092a6
s3-1_162_1-n.MW.obj,Harbor Speedway,,s3,162,1,1,MW,LIGHTSHADE_WATER,FALSE,,,FALSE,TRUE,1,c9cc2328447a1daf6289e2d5a8ee1c7e
s3-1_162_1-n.S.obj,Harbor Speedway,Harbor Speedway,s3,162,1,1,S,SKY,FALSE,FALSE,FALSE,FALSE,TRUE,2,d34cf45c30f5b9b67b86ac1cc3794fb8
s3-1_162_1-n.T.obj,Harbor Speedway,,s3,162,1,1,T,TEXTURES,FALSE,,,FALSE,TRUE,1,a9cd296ac7a7af9eae659ed0204f7f6a
s3-1_162_1-n.TW.obj,Harbor Speedway,,s3,162,1,1,TW,TEXTURES_WATER,FALSE,,,FALSE,TRUE,1,e78a3ac7567ed0b7e0c8c793d7160eb6
s3-1_164_1-n.F.obj,Agent 9's Lab,,s3,164,1,1,F,COLORS,FALSE,,,FALSE,TRUE,1,1ec3ad9580317792564b81736faac110
s3-1_164_1-n.L.obj,Agent 9's Lab,,s3,164,1,1,L,LOWPOLY,FALSE,,,FALSE,TRUE,1,0cd009d676a016ca180e256dbe2f412f
s3-1_164_1-n.M.obj,Agent 9's Lab,,s3,164,1,1,M,LIGHTSHADE,FALSE,,,FALSE,TRUE,1,9886c72e5398eea61947eb1c493f9014
